시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 04:00:00,-8,,0,,2,,0,10,86,486,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 05:00:00,-8,,0,,1,,0,10,86,499,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 06:00:00,-8,,0,,2,,0,10,86,510,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 07:00:00,-8,,9,,2,,0,10,86,521,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 08:00:00,-8,,94,,1,,0,11,87,528,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 09:00:00,-6,,310,,2,,0,12,88,479,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 10:00:00,-4,,496,,2,,0,15,83,328,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 11:00:00,-4,,644,,3,,0,17,74,327,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,11,,,,,2,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 12:00:00,-2,,717,,3,,0,18,70,364,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,5,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 13:00:00,-1,,727,,3,,0,18,65,362,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,10,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 14:00:00,-1,,678,,3,,0,21,70,338,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,10,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 15:00:00,-1,,548,,3,,0,20,76,316,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,9,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 16:00:00,0,,364,,3,,0,19,79,257,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,3,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 17:00:00,-1,,127,,3,,0,14,88,222,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 18:00:00,-1,,4,,2,,0,11,95,256,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 19:00:00,-2,,0,,1,,0,10,93,296,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 20:00:00,-2,,0,,1,,0,11,89,322,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 21:00:00,-3,,0,,0,,0,11,88,343,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 22:00:00,-3,,0,,0,,0,11,88,364,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 23:00:00,-3,,0,,0,,0,11,86,383,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 00:00:00,-4,,0,,0,,0,11,86,401,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 01:00:00,-4,,0,,0,,0,10,87,419,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 02:00:00,-5,,0,,0,,0,11,87,435,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 03:00:00,-6,,0,,0,,0,11,86,450,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 04:00:00,-6,,0,,0,,0,11,86,466,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 05:00:00,-6,,0,,0,,0,11,87,481,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 06:00:00,-6,,0,,0,,0,10,87,496,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 07:00:00,-6,,9,,0,,0,11,87,511,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 08:00:00,-4,,105,,0,,0,11,88,522,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 09:00:00,-2,,315,,1,,0,13,86,464,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 10:00:00,0,,496,,1,,0,18,82,341,,,,18,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,4,,,,,10,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 11:00:00,3,,636,,1,,0,19,74,382,,,,17,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,16,,,,,16,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 12:00:00,5,,711,,1,,0,19,67,402,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,23,,,,,22,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 13:00:00,8,,712,,2,,0,19,64,400,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 14:00:00,9,,650,,2,,0,20,64,397,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,10,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 15:00:00,9,,512,,2,,0,19,70,386,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,9,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 16:00:00,9,,321,,2,,0,19,77,354,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,2,,,,,2,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 17:00:00,8,,110,,2,,0,17,91,313,,,,18,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 18:00:00,7,,4,,1,,0,14,98,346,,,,15,,,,,,,,,0,,,,,,,,,,77,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 19:00:00,6,,0,,1,,0,13,96,383,,,,14,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 20:00:00,6,,0,,1,,0,12,96,409,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 21:00:00,6,,0,,1,,0,11,95,434,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 22:00:00,7,,0,,1,,0,11,96,455,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-19 23:00:00,7,,0,,2,,0,11,96,476,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 00:00:00,7,,0,,2,,0,11,96,494,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 01:00:00,7,,0,,2,,0,10,96,509,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 02:00:00,7,,0,,1,,0,11,95,522,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 03:00:00,7,,0,,0,,0,13,93,536,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 04:00:00,6,,0,,0,,0,12,93,551,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 05:00:00,5,,0,,0,,0,11,95,566,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 06:00:00,3,,0,,0,,0,11,92,579,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 07:00:00,3,,10,,0,,0,12,92,591,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 08:00:00,3,,93,,0,,0,11,94,588,,,,12,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 09:00:00,6,,223,,0,,0,14,91,503,,,,14,,,,,,,,,0,,,,,,,,,,27,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 10:00:00,9,,427,,1,,0,18,82,398,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,11,,,,,11,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 11:00:00,11,,596,,1,,0,19,73,402,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,29,,,,,21,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 12:00:00,12,,665,,1,,0,20,67,451,,,,22,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,40,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 13:00:00,13,,697,,1,,0,21,60,455,,,,23,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,40,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 14:00:00,14,,667,,2,,0,20,51,426,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,26,,,,,13,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 15:00:00,14,,559,,2,,0,18,48,422,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 16:00:00,15,,366,,1,,0,16,46,425,,,,17,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 17:00:00,15,,130,,0,,0,16,77,405,,,,17,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 18:00:00,12,,5,,0,,0,14,96,422,,,,15,,,,,,,,,0,,,,,,,,,,78,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 19:00:00,10,,0,,0,,0,12,96,449,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 20:00:00,8,,0,,0,,0,11,96,474,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 21:00:00,5,,0,,0,,0,11,91,497,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 22:00:00,4,,0,,0,,0,12,90,517,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-20 23:00:00,4,,0,,0,,0,12,92,535,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 00:00:00,2,,0,,0,,0,11,93,553,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 01:00:00,2,,0,,0,,0,13,87,567,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 02:00:00,1,,0,,0,,0,12,91,583,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 03:00:00,0,,0,,0,,0,11,92,600,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 04:00:00,0,,0,,0,,0,11,90,616,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 05:00:00,0,,0,,0,,0,12,90,632,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 06:00:00,0,,0,,0,,0,11,91,647,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 07:00:00,1,,11,,0,,0,11,93,657,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 08:00:00,2,,101,,0,,0,10,92,639,,,,10,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 09:00:00,8,,296,,0,,0,15,83,457,,,,15,,,,,,,,,0,,,,,,,,,,35,,,,,,,,,,,,,,0,,,0,0,,,,2,,,,,2,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 10:00:00,13,,474,,0,,0,20,77,408,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,22,,,,,35,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 11:00:00,16,,610,,2,,0,21,63,419,,,,22,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,40,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 12:00:00,17,,690,,2,,0,22,59,423,,,,23,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,40,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-21 13:00:00,18,,698,,2,,0,23,56,424,,,,23,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,40,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 16:00:00,10,,351,,4,,0,20,78,358,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,10,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 17:00:00,8,,150,,4,,0,17,87,361,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 18:00:00,6,,8,,2,,0,15,97,385,,,,16,,,,,,,,,0,,,,,,,,,,95,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 19:00:00,5,,0,,2,,0,13,96,415,,,,14,,,,,,,,,0,,,,,,,,,,7,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 20:00:00,3,,0,,4,,0,12,95,441,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 21:00:00,2,,0,,3,,0,10,94,463,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 22:00:00,1,,0,,3,,0,12,89,483,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-22 23:00:00,0,,0,,2,,0,11,90,498,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-23 00:00:00,0,,0,,1,,0,11,89,511,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-23 01:00:00,0,,0,,1,,0,12,87,523,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-23 02:00:00,0,,0,,1,,0,10,90,538,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-23 03:00:00,-1,,0,,0,,0,12,86,549,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
